common_name,confidence,aru,date,time,sampling_interval
Acadian Flycatcher,0.9571,HMpond_aru18,2025-05-16,10:00:00,20250516_10:00:00
Wood Thrush,0.3988,HMpond_aru18,2025-05-16,10:00:00,20250516_10:00:00
Red-shouldered Hawk,0.3518,HMpond_aru18,2025-05-16,10:00:00,20250516_10:00:00
Gray Catbird,0.8737,HMpond_aru18,2025-05-16,10:00:00,20250516_10:00:00
Eastern Wood-Pewee,0.4168,HMpond_aru18,2025-05-16,10:00:00,20250516_10:00:00
Eastern Kingbird,0.3575,HMpond_aru18,2025-05-16,10:00:00,20250516_10:00:00
Acadian Flycatcher,0.8877,HMpond_aru18,2025-05-16,10:20:00,20250516_10:20:00
Red-shouldered Hawk,0.6426,HMpond_aru18,2025-05-16,10:20:00,20250516_10:20:00
Wood Thrush,0.3209,HMpond_aru18,2025-05-16,10:20:00,20250516_10:20:00
Blue Jay,0.2582,HMpond_aru18,2025-05-16,10:20:00,20250516_10:20:00
Pine Warbler,0.7638,HMpond_aru18,2025-05-16,10:20:00,20250516_10:20:00
Ruby-throated Hummingbird,0.7067,HMpond_aru18,2025-05-16,10:20:00,20250516_10:20:00
Red-bellied Woodpecker,0.388,HMpond_aru18,2025-05-16,10:20:00,20250516_10:20:00
Blue Jay,0.7704,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Acadian Flycatcher,0.986,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Chipping Sparrow,0.5067,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Yellow-throated Vireo,0.298,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Wood Thrush,0.6294,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Hooded Warbler,0.3882,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Louisiana Waterthrush,0.2555,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Pine Warbler,0.2738,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Worm-eating Warbler,0.2678,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Eastern Towhee,0.2997,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Swainson's Warbler,0.2683,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Eastern Wood-Pewee,0.3488,HMpond_aru18,2025-05-16,10:40:00,20250516_10:40:00
Eastern Wood-Pewee,0.5721,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Acadian Flycatcher,0.9744,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Wood Thrush,0.9845,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Pine Warbler,0.929,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Mallard,0.5627,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Tufted Titmouse,0.4564,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Worm-eating Warbler,0.2613,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Black-and-white Warbler,0.535,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Cape May Warbler,0.4011,HMpond_aru18,2025-05-16,11:00:00,20250516_11:00:00
Wood Thrush,0.7698,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Acadian Flycatcher,0.9393,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Mourning Dove,0.339,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Yellow-throated Vireo,0.3024,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Eastern Wood-Pewee,0.4766,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Louisiana Waterthrush,0.2992,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Pine Warbler,0.276,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Black-and-white Warbler,0.8251,HMpond_aru18,2025-05-16,11:20:00,20250516_11:20:00
Eastern Bluebird,0.4411,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Acadian Flycatcher,0.8565,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Belted Kingfisher,0.3995,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Swainson's Warbler,0.2748,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Prothonotary Warbler,0.2755,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Worm-eating Warbler,0.2586,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Pine Warbler,0.5732,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Mourning Dove,0.2975,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Eastern Wood-Pewee,0.3986,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Chipping Sparrow,0.9081,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Pileated Woodpecker,0.3571,HMpond_aru18,2025-05-16,11:40:00,20250516_11:40:00
Belted Kingfisher,0.8823,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Acadian Flycatcher,0.9895,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Blue-gray Gnatcatcher,0.2655,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Pine Warbler,0.484,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Eastern Wood-Pewee,0.5938,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Red-headed Woodpecker,0.5329,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Mourning Dove,0.8432,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Red-bellied Woodpecker,0.5059,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Northern Cardinal,0.3443,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Wood Thrush,0.2801,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Chipping Sparrow,0.4208,HMpond_aru18,2025-05-16,12:00:00,20250516_12:00:00
Acadian Flycatcher,0.9769,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Pine Warbler,0.5841,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Eastern Wood-Pewee,0.461,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Bachman's Sparrow,0.5933,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Wood Thrush,0.4041,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Northern Cardinal,0.5527,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Tufted Titmouse,0.3454,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Pileated Woodpecker,0.4569,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Carolina Chickadee,0.4618,HMpond_aru18,2025-05-16,12:20:00,20250516_12:20:00
Wood Thrush,0.458,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Eastern Wood-Pewee,0.4253,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Acadian Flycatcher,0.8896,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Yellow-throated Vireo,0.2667,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Worm-eating Warbler,0.3075,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
American Redstart,0.2632,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Northern Parula,0.2917,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Pine Warbler,0.4631,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Northern Rough-winged Swallow,0.2596,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Mourning Dove,0.5754,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Yellow-throated Warbler,0.3788,HMpond_aru18,2025-05-16,12:40:00,20250516_12:40:00
Acadian Flycatcher,0.9298,HMpond_aru18,2025-05-16,13:00:00,20250516_13:00:00
Black-and-white Warbler,0.3799,HMpond_aru18,2025-05-16,13:00:00,20250516_13:00:00
Wood Thrush,0.5222,HMpond_aru18,2025-05-16,13:00:00,20250516_13:00:00
Eastern Wood-Pewee,0.4682,HMpond_aru18,2025-05-16,13:00:00,20250516_13:00:00
Tufted Titmouse,0.3494,HMpond_aru18,2025-05-16,13:00:00,20250516_13:00:00
Pileated Woodpecker,0.441,HMpond_aru18,2025-05-16,13:00:00,20250516_13:00:00
Northern Rough-winged Swallow,0.2783,HMpond_aru18,2025-05-16,13:00:00,20250516_13:00:00
Acadian Flycatcher,0.9366,HMpond_aru18,2025-05-16,13:20:00,20250516_13:20:00
Scarlet Tanager,0.3058,HMpond_aru18,2025-05-16,13:20:00,20250516_13:20:00
Eastern Wood-Pewee,0.509,HMpond_aru18,2025-05-16,13:20:00,20250516_13:20:00
Wood Thrush,0.2518,HMpond_aru18,2025-05-16,13:20:00,20250516_13:20:00
Black-and-white Warbler,0.2798,HMpond_aru18,2025-05-16,13:20:00,20250516_13:20:00
Blue Jay,0.9328,HMpond_aru18,2025-05-16,13:20:00,20250516_13:20:00
Northern Cardinal,0.8426,HMpond_aru18,2025-05-16,13:20:00,20250516_13:20:00
Scarlet Tanager,0.8663,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Acadian Flycatcher,0.5383,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Summer Tanager,0.9055,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Wood Thrush,0.2938,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Eastern Wood-Pewee,0.5024,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Mourning Dove,0.4274,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Louisiana Waterthrush,0.3594,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Worm-eating Warbler,0.4986,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Pine Warbler,0.719,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Blue-gray Gnatcatcher,0.4829,HMpond_aru18,2025-05-16,13:40:00,20250516_13:40:00
Acadian Flycatcher,0.9725,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Mourning Dove,0.735,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Northern Parula,0.32,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Eastern Wood-Pewee,0.5401,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Bald Eagle,0.3089,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Wood Thrush,0.4131,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Pine Warbler,0.6805,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Yellow-throated Vireo,0.5795,HMpond_aru18,2025-05-16,14:00:00,20250516_14:00:00
Wood Thrush,0.9096,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Pine Warbler,0.3063,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Black-and-white Warbler,0.5619,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Red-bellied Woodpecker,0.3805,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Black-throated Green Warbler,0.318,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Blue-gray Gnatcatcher,0.6471,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Carolina Chickadee,0.4651,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Worm-eating Warbler,0.2852,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Northern Parula,0.4131,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Tufted Titmouse,0.2679,HMpond_aru18,2025-05-16,14:20:00,20250516_14:20:00
Blue-gray Gnatcatcher,0.3176,HMpond_aru18,2025-05-16,14:40:00,20250516_14:40:00
Wood Thrush,0.5341,HMpond_aru18,2025-05-16,14:40:00,20250516_14:40:00
Cooper's Hawk,0.729,HMpond_aru18,2025-05-16,14:40:00,20250516_14:40:00
Eastern Wood-Pewee,0.5664,HMpond_aru18,2025-05-16,14:40:00,20250516_14:40:00
Wood Thrush,0.5187,HMpond_aru18,2025-05-16,15:00:00,20250516_15:00:00
Yellow-throated Vireo,0.2904,HMpond_aru18,2025-05-16,15:00:00,20250516_15:00:00
White-eyed Vireo,0.3961,HMpond_aru18,2025-05-16,15:00:00,20250516_15:00:00
Eastern Wood-Pewee,0.4703,HMpond_aru18,2025-05-16,15:00:00,20250516_15:00:00
Pine Warbler,0.9223,HMpond_aru18,2025-05-16,15:00:00,20250516_15:00:00
Great Crested Flycatcher,0.7323,HMpond_aru18,2025-05-16,15:00:00,20250516_15:00:00
Tufted Titmouse,0.2848,HMpond_aru18,2025-05-16,15:00:00,20250516_15:00:00
Wood Thrush,0.4156,HMpond_aru18,2025-05-16,15:20:00,20250516_15:20:00
Blue Jay,0.3286,HMpond_aru18,2025-05-16,15:20:00,20250516_15:20:00
Tufted Titmouse,0.48,HMpond_aru18,2025-05-16,15:20:00,20250516_15:20:00
Wood Thrush,0.5997,HMpond_aru18,2025-05-16,15:40:00,20250516_15:40:00
Eastern Wood-Pewee,0.4092,HMpond_aru18,2025-05-16,15:40:00,20250516_15:40:00
Brown-headed Nuthatch,0.4195,HMpond_aru18,2025-05-16,15:40:00,20250516_15:40:00
Acadian Flycatcher,0.3332,HMpond_aru18,2025-05-16,15:40:00,20250516_15:40:00
Pine Warbler,0.471,HMpond_aru18,2025-05-16,15:40:00,20250516_15:40:00
Wood Thrush,0.725,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Great Crested Flycatcher,0.8225,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Pine Warbler,0.3056,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Worm-eating Warbler,0.263,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Eastern Towhee,0.2768,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Blue-gray Gnatcatcher,0.9019,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Yellow-throated Vireo,0.5152,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Tufted Titmouse,0.3939,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Bachman's Sparrow,0.4437,HMpond_aru18,2025-05-16,16:00:00,20250516_16:00:00
Eastern Wood-Pewee,0.8682,HMpond_aru18,2025-05-16,16:20:00,20250516_16:20:00
Acadian Flycatcher,0.8502,HMpond_aru18,2025-05-16,16:20:00,20250516_16:20:00
Cliff Swallow,0.3859,HMpond_aru18,2025-05-16,16:20:00,20250516_16:20:00
Wood Thrush,0.5903,HMpond_aru18,2025-05-16,16:20:00,20250516_16:20:00
Great Crested Flycatcher,0.2888,HMpond_aru18,2025-05-16,16:20:00,20250516_16:20:00
Acadian Flycatcher,0.4143,HMpond_aru18,2025-05-16,16:40:00,20250516_16:40:00
Yellow-throated Vireo,0.3857,HMpond_aru18,2025-05-16,16:40:00,20250516_16:40:00
Rock Pigeon,0.3032,HMpond_aru18,2025-05-16,16:40:00,20250516_16:40:00
Red-bellied Woodpecker,0.6182,HMpond_aru18,2025-05-16,16:40:00,20250516_16:40:00
Wood Thrush,0.2765,HMpond_aru18,2025-05-16,16:40:00,20250516_16:40:00
American Goldfinch,0.7792,HMpond_aru18,2025-05-16,16:40:00,20250516_16:40:00
Brown-headed Nuthatch,0.9869,HMpond_aru18,2025-05-16,17:00:00,20250516_17:00:00
Wood Thrush,0.2674,HMpond_aru18,2025-05-16,17:00:00,20250516_17:00:00
Pine Warbler,0.7342,HMpond_aru18,2025-05-16,17:00:00,20250516_17:00:00
Yellow-throated Vireo,0.477,HMpond_aru18,2025-05-16,17:00:00,20250516_17:00:00
Northern Flicker,0.2554,HMpond_aru18,2025-05-16,17:00:00,20250516_17:00:00
Tufted Titmouse,0.992,HMpond_aru18,2025-05-16,17:20:00,20250516_17:20:00
American Crow,0.8515,HMpond_aru18,2025-05-16,17:20:00,20250516_17:20:00
Belted Kingfisher,0.9184,HMpond_aru18,2025-05-16,17:20:00,20250516_17:20:00
Wood Thrush,0.7724,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Black-and-white Warbler,0.4737,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Acadian Flycatcher,0.7488,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Eastern Wood-Pewee,0.6591,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Tufted Titmouse,0.5216,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Pine Warbler,0.6395,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Yellow-throated Warbler,0.2511,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Yellow-throated Vireo,0.2529,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Red-bellied Woodpecker,0.2751,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Common Grackle,0.2933,HMpond_aru18,2025-05-16,17:40:00,20250516_17:40:00
Eastern Wood-Pewee,0.3311,HMpond_aru18,2025-05-16,18:00:00,20250516_18:00:00
Wood Thrush,0.4615,HMpond_aru18,2025-05-16,18:00:00,20250516_18:00:00
Red-bellied Woodpecker,0.8241,HMpond_aru18,2025-05-16,18:00:00,20250516_18:00:00
Pine Warbler,0.274,HMpond_aru18,2025-05-16,18:00:00,20250516_18:00:00
Eastern Phoebe,0.6672,HMpond_aru18,2025-05-16,18:00:00,20250516_18:00:00
Mississippi Kite,0.9284,HMpond_aru18,2025-05-16,18:00:00,20250516_18:00:00
Yellow-throated Vireo,0.9337,HMpond_aru18,2025-05-16,18:00:00,20250516_18:00:00
Wood Thrush,0.3403,HMpond_aru18,2025-05-16,18:20:00,20250516_18:20:00
Eastern Wood-Pewee,0.637,HMpond_aru18,2025-05-16,18:20:00,20250516_18:20:00
Pine Warbler,0.4677,HMpond_aru18,2025-05-16,18:20:00,20250516_18:20:00
Blue-gray Gnatcatcher,0.4909,HMpond_aru18,2025-05-16,18:20:00,20250516_18:20:00
Red-headed Woodpecker,0.2512,HMpond_aru18,2025-05-16,18:20:00,20250516_18:20:00
Downy Woodpecker,0.2753,HMpond_aru18,2025-05-16,18:20:00,20250516_18:20:00
Eastern Wood-Pewee,0.5512,HMpond_aru18,2025-05-16,18:40:00,20250516_18:40:00
Black-and-white Warbler,0.3169,HMpond_aru18,2025-05-16,18:40:00,20250516_18:40:00
Wood Thrush,0.3151,HMpond_aru18,2025-05-16,18:40:00,20250516_18:40:00
Cape May Warbler,0.2921,HMpond_aru18,2025-05-16,18:40:00,20250516_18:40:00
Eastern Phoebe,0.3568,HMpond_aru18,2025-05-16,18:40:00,20250516_18:40:00
Broad-winged Hawk,0.2827,HMpond_aru18,2025-05-16,18:40:00,20250516_18:40:00
Blue-gray Gnatcatcher,0.5854,HMpond_aru18,2025-05-16,18:40:00,20250516_18:40:00
Wood Thrush,0.7676,HMpond_aru18,2025-05-16,19:00:00,20250516_19:00:00
Barred Owl,0.286,HMpond_aru18,2025-05-16,19:00:00,20250516_19:00:00
Eastern Wood-Pewee,0.4069,HMpond_aru18,2025-05-16,19:00:00,20250516_19:00:00
Northern Cardinal,0.2735,HMpond_aru18,2025-05-16,19:00:00,20250516_19:00:00
Fish Crow,0.6333,HMpond_aru18,2025-05-16,19:00:00,20250516_19:00:00
Black-and-white Warbler,0.3399,HMpond_aru18,2025-05-16,19:00:00,20250516_19:00:00
Eastern Towhee,0.3724,HMpond_aru18,2025-05-16,19:00:00,20250516_19:00:00
Wood Thrush,0.4841,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Pine Warbler,0.52,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
American Crow,0.9412,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Eastern Wood-Pewee,0.4681,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Great Blue Heron,0.3222,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Black-and-white Warbler,0.2956,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Yellow-billed Cuckoo,0.4408,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Red-bellied Woodpecker,0.9638,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Northern Rough-winged Swallow,0.6115,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Common Grackle,0.9054,HMpond_aru18,2025-05-16,19:20:00,20250516_19:20:00
Black-and-white Warbler,0.3358,HMpond_aru18,2025-05-16,19:40:00,20250516_19:40:00
Mourning Dove,0.4809,HMpond_aru18,2025-05-16,19:40:00,20250516_19:40:00
Wood Thrush,0.3316,HMpond_aru18,2025-05-16,19:40:00,20250516_19:40:00
Northern Rough-winged Swallow,0.5149,HMpond_aru18,2025-05-16,19:40:00,20250516_19:40:00
Wood Thrush,0.763,HMpond_aru18,2025-05-16,20:00:00,20250516_20:00:00
Red-bellied Woodpecker,0.2889,HMpond_aru18,2025-05-16,20:00:00,20250516_20:00:00
Yellow-throated Vireo,0.4028,HMpond_aru18,2025-05-16,20:00:00,20250516_20:00:00
Red-headed Woodpecker,0.726,HMpond_aru18,2025-05-16,20:00:00,20250516_20:00:00
Louisiana Waterthrush,0.3092,HMpond_aru18,2025-05-16,20:20:00,20250516_20:20:00
Hooded Warbler,0.2583,HMpond_aru18,2025-05-16,20:20:00,20250516_20:20:00
Great Blue Heron,0.6739,HMpond_aru18,2025-05-16,20:20:00,20250516_20:20:00
Wood Thrush,0.5009,HMpond_aru18,2025-05-16,20:20:00,20250516_20:20:00
Swainson's Warbler,0.853,HMpond_aru18,2025-05-16,20:20:00,20250516_20:20:00
Mallard,0.2816,HMpond_aru18,2025-05-16,20:20:00,20250516_20:20:00
Summer Tanager,0.7513,HMpond_aru18,2025-05-16,20:20:00,20250516_20:20:00
Eastern Whip-poor-will,0.6159,HMpond_aru18,2025-05-16,20:40:00,20250516_20:40:00
Northern Bobwhite,0.2992,HMpond_aru18,2025-05-16,20:40:00,20250516_20:40:00
Louisiana Waterthrush,0.8757,HMpond_aru18,2025-05-16,20:40:00,20250516_20:40:00
Eastern Wood-Pewee,0.4354,HMpond_aru18,2025-05-16,20:40:00,20250516_20:40:00
Eastern Towhee,0.2722,HMpond_aru18,2025-05-16,20:40:00,20250516_20:40:00
Eastern Whip-poor-will,0.8917,HMpond_aru18,2025-05-16,21:00:00,20250516_21:00:00
Red-headed Woodpecker,0.3489,HMpond_aru18,2025-05-16,21:40:00,20250516_21:40:00
Barred Owl,0.2755,HMpond_aru18,2025-05-16,23:20:00,20250516_23:20:00
Mallard,0.2972,HMpond_aru18,2025-05-16,23:40:00,20250516_23:40:00
Eastern Whip-poor-will,0.2671,HMpond_aru18,2025-05-17,00:00:00,20250517_00:00:00
Eastern Whip-poor-will,0.754,HMpond_aru18,2025-05-17,00:40:00,20250517_00:40:00
Barred Owl,0.4094,HMpond_aru18,2025-05-17,01:00:00,20250517_01:00:00
Acadian Flycatcher,0.2604,HMpond_aru18,2025-05-17,01:00:00,20250517_01:00:00
Eastern Whip-poor-will,0.51,HMpond_aru18,2025-05-17,01:20:00,20250517_01:20:00
Eastern Whip-poor-will,0.5114,HMpond_aru18,2025-05-17,02:40:00,20250517_02:40:00
Great Blue Heron,0.4206,HMpond_aru18,2025-05-17,02:40:00,20250517_02:40:00
Chuck-will's-widow,0.3299,HMpond_aru18,2025-05-17,02:40:00,20250517_02:40:00
Eastern Whip-poor-will,0.8867,HMpond_aru18,2025-05-17,03:00:00,20250517_03:00:00
Barred Owl,0.3422,HMpond_aru18,2025-05-17,03:20:00,20250517_03:20:00
Eastern Whip-poor-will,0.7302,HMpond_aru18,2025-05-17,03:20:00,20250517_03:20:00
Eastern Whip-poor-will,0.9436,HMpond_aru18,2025-05-17,03:40:00,20250517_03:40:00
Barred Owl,0.4099,HMpond_aru18,2025-05-17,04:00:00,20250517_04:00:00
Green Heron,0.2624,HMpond_aru18,2025-05-17,04:20:00,20250517_04:20:00
Eastern Whip-poor-will,0.2813,HMpond_aru18,2025-05-17,04:40:00,20250517_04:40:00
Eastern Whip-poor-will,0.3465,HMpond_aru18,2025-05-17,05:00:00,20250517_05:00:00
Eastern Whip-poor-will,0.9102,HMpond_aru18,2025-05-17,05:20:00,20250517_05:20:00
Eastern Whip-poor-will,0.6792,HMpond_aru18,2025-05-17,05:40:00,20250517_05:40:00
Eastern Whip-poor-will,0.9632,HMpond_aru18,2025-05-17,06:00:00,20250517_06:00:00
Wood Thrush,0.9227,HMpond_aru18,2025-05-17,06:00:00,20250517_06:00:00
Yellow-billed Cuckoo,0.2818,HMpond_aru18,2025-05-17,06:00:00,20250517_06:00:00
Northern Bobwhite,0.3119,HMpond_aru18,2025-05-17,06:00:00,20250517_06:00:00
Louisiana Waterthrush,0.6319,HMpond_aru18,2025-05-17,06:00:00,20250517_06:00:00
Wood Thrush,0.8531,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Mourning Dove,0.3919,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Barred Owl,0.2851,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Tufted Titmouse,0.2593,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Eastern Wood-Pewee,0.3626,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Bachman's Sparrow,0.4176,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Pine Warbler,0.3134,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Black-and-white Warbler,0.5285,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Yellow-throated Warbler,0.3172,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Louisiana Waterthrush,0.9108,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Swainson's Warbler,0.689,HMpond_aru18,2025-05-17,06:20:00,20250517_06:20:00
Wood Thrush,0.4556,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Prothonotary Warbler,0.2658,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Ruby-throated Hummingbird,0.2643,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Acadian Flycatcher,0.27,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Swainson's Warbler,0.2948,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Yellow-billed Cuckoo,0.3315,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Canada Goose,0.2588,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Fish Crow,0.6691,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Carolina Chickadee,0.5156,HMpond_aru18,2025-05-17,06:40:00,20250517_06:40:00
Wood Thrush,0.9226,HMpond_aru18,2025-05-17,07:00:00,20250517_07:00:00
Wild Turkey,0.2513,HMpond_aru18,2025-05-17,07:00:00,20250517_07:00:00
Mourning Dove,0.4226,HMpond_aru18,2025-05-17,07:00:00,20250517_07:00:00
Black-and-white Warbler,0.4283,HMpond_aru18,2025-05-17,07:00:00,20250517_07:00:00
Wood Thrush,0.5489,HMpond_aru18,2025-05-17,07:20:00,20250517_07:20:00
Mourning Dove,0.8033,HMpond_aru18,2025-05-17,07:20:00,20250517_07:20:00
Prothonotary Warbler,0.2799,HMpond_aru18,2025-05-17,07:20:00,20250517_07:20:00
Acadian Flycatcher,0.8978,HMpond_aru18,2025-05-17,07:20:00,20250517_07:20:00
Swainson's Warbler,0.3224,HMpond_aru18,2025-05-17,07:20:00,20250517_07:20:00
